,Open,High,Low,Close,Volume,SMA_20,SMA_50
2018-11-20,0.10131744040150566,0.09856576136710407,0.0977049180327869,0.1032184655396619,26923192.0,0.09011326282381048,0.10297792625906782
2018-11-21,0.10523839397741531,0.10070186145865123,0.10557377049180328,0.10386866059817944,13993640.0,0.09145602455335732,0.10339884796383865
2018-11-23,0.1017879548306148,0.09528532194079953,0.10196721311475411,0.09980494148244472,8119651.0,0.09233666698637183,0.1018289237676664
2018-11-26,0.10069008782936009,0.09423252975282272,0.0978688524590164,0.09834200260078023,12164902.0,0.09322602865139638,0.10086952564778334
2018-11-27,0.09582810539523211,0.09536161122978334,0.09901639344262296,0.1001300390117035,9084856.0,0.09435080958069211,0.10048273272988581
2018-11-28,0.10053324968632371,0.10222764723832775,0.10508196721311476,0.11053315994798438,22096929.0,0.0962428829268718,0.10064958457682201
2018-11-29,0.1077478042659975,0.10176991150442477,0.1077049180327869,0.10516905071521455,13207636.0,0.09789081777677018,0.1003803463692659
2018-11-30,0.10367001254705142,0.09993896856881294,0.10639344262295082,0.10386866059817944,10994730.0,0.09884121406586506,0.09997459301421652
2018-12-03,0.10837515683814303,0.10192249008239246,0.10344262295081968,0.10175552665799739,22336440.0,0.09979161035495993,0.09959159218374941
2018-12-04,0.10053324968632371,0.09444613976197742,0.0960655737704918,0.09362808842652795,19624735.0,0.10014037963536171,0.09929201727675034
2018-12-06,0.0889272271016311,0.09032651815685079,0.09065573770491803,0.09834200260078023,16688145.0,0.10098614514033603,0.0992123834407126
2018-12-07,0.09676913425345043,0.09047909673481844,0.09459016393442622,0.09216514954486345,11576166.0,0.10120412594058714,0.09901898698176387
2018-12-10,0.09159347553324967,0.08651205370765945,0.09098360655737706,0.092815344603381,9980958.0,0.10150057982892864,0.09902657115662458
2018-12-11,0.09237766624843162,0.08773268233140068,0.0939344262295082,0.09362808842652795,8095733.0,0.10177087602124005,0.09906449203092826
2018-12-12,0.09425972396486824,0.09307293256026855,0.09721311475409836,0.10110533159947983,16007523.0,0.10254688767013403,0.09942094824938284
2018-12-13,0.09974905897114177,0.09841318278913642,0.09950819672131148,0.104518855656697,14980941.0,0.10339265317510833,0.10011110816170979
