,Open,High,Low,Close,Volume,SMA_20,SMA_50
2014-06-06,0.1600909288017996,0.15953915647363345,0.1597227464571252,0.16134084464750623,1732000.0,0.15779221129960413,0.1578694927835774
2014-06-09,0.15978263815486354,0.16117680894618416,0.1621624403801942,0.1633164886084847,1463500.0,0.15854823171546586,0.15789535037423919
2014-06-10,0.1609209420820121,0.16141365951039607,0.1628006725457228,0.16278077858797754,1348000.0,0.15908192393343884,0.15789930672690872
2014-06-11,0.16007060194595768,0.16015496794058434,0.16181247640942933,0.16219729824717047,1097100.0,0.15953058781240723,0.15791251811885887
2014-06-12,0.15983345529446838,0.15951547141721228,0.15956147273787874,0.1596415861111206,1454500.0,0.15996095665941776,0.15780082180509858
2014-06-13,0.15812599940374558,0.15759021468811854,0.1585663795765707,0.15978148490628485,1217200.0,0.16051468629334462,0.15769315249316274
2014-06-16,0.15710965661164866,0.15668341538513594,0.15718011186219674,0.15722918493597068,1697900.0,0.16092676010839718,0.15751327974500742
2014-06-17,0.15539542510231188,0.15522847620497726,0.15642864495762276,0.156795839887535,1440600.0,0.1611733074438303,0.15751236130599483
2014-06-18,0.15561902051657317,0.15801654570369994,0.15803108808290156,0.16033084358973484,1737000.0,0.1615845100668849,0.1576198893196211
2014-06-19,0.15879678564652955,0.15850378115007868,0.15957862951652196,0.1608529049472991,2450100.0,0.16186259455264548,0.1576198893196211
2014-06-20,0.15968100387565387,0.1593767446581739,0.16022423909686714,0.16135108114471336,4496000.0,0.1620594839441928,0.1575649242771761
2014-06-23,0.1591050762934656,0.1618873606388198,0.16154822770476615,0.1642821315116918,1532600.0,0.1622729259837021,0.15773448224872866
2014-06-24,0.16250643683768332,0.16447444551591128,0.16386782417733245,0.16416953004241322,2201100.0,0.16224975227655536,0.1579748306734044
2014-06-25,0.16253015150283223,0.16694919555397658,0.16531242493909343,0.16895679856962012,1964000.0,0.16254543484067552,0.15830073522455937
2014-06-26,0.16786256335203406,0.1677917068466731,0.1675874137871873,0.16805257464965587,1737200.0,0.16282282237283777,0.15858022328100185
2014-06-27,0.16656842019676396,0.1669187433385779,0.16825652815427372,0.16847568320088444,2230800.0,0.16312512599614268,0.15872646703146592
