,Open,High,Low,Close,Volume,SMA_20,SMA_50
2000-01-11,0.23225526372910787,0.23754816955684008,0.22755827209003368,0.22746366665057213,23371800.0,0.23922673738800707,0.20729234116658155
2000-01-12,0.22501989725779611,0.22459055876685935,0.21724999393630695,0.21886919994205975,33266200.0,0.24010214758284737,0.20796801412478225
2000-01-13,0.21505920941562356,0.2239884393063584,0.21011909093114067,0.22369755202549368,41572000.0,0.24002468853470843,0.2087346817298836
2000-01-14,0.22186045389865663,0.23680154142581888,0.22042736908486743,0.23441649365071698,36708200.0,0.23984763928181937,0.209752715762887
2000-01-18,0.23300291826447678,0.24296724470134876,0.23498023236071694,0.2418038723383709,40741800.0,0.23985501633402306,0.21093715437116153
2000-01-19,0.2298434749053373,0.23092485549132946,0.2210337383880278,0.22174206943170294,48784100.0,0.23914804883116753,0.2117133739005232
2000-01-20,0.22154692135156645,0.22656551059730248,0.22071842635038444,0.21932789338998596,28174900.0,0.23793452374365728,0.21252076286694468
2000-01-21,0.22140221402214022,0.2206888246628131,0.21436367605326345,0.2138959972961228,34208100.0,0.23623657222810335,0.21326882935638122
2000-01-24,0.21368448978607432,0.2169315992292871,0.208445511654418,0.20786055719183041,31798800.0,0.23424599764180234,0.2139791908816325
2000-01-25,0.20693148107951667,0.21254816955684008,0.205413665138616,0.21162667181690886,29911600.0,0.23224066895109383,0.21464229551843816
2000-01-26,0.2104044569857463,0.21165703275529865,0.2043464551650537,0.20332190623340252,24682500.0,0.23001156967687275,0.21515407756564686
2000-01-27,0.20425439548513133,0.20609344894026974,0.19981081277741394,0.201825117087538,31827400.0,0.2276521424803862,0.21574478867121671
2000-01-28,0.19998552926705737,0.20382947976878613,0.19981081277741394,0.20061802906667953,29112700.0,0.2252705841272885,0.2162947784154664
2000-01-31,0.19877963485517208,0.19886801541425816,0.19403817701132697,0.1997006421708271,36597100.0,0.22294927170052115,0.2169417956008864
2000-02-01,0.2009020090200902,0.21105491329479767,0.20087802275097622,0.21194051470233205,35098300.0,0.221274680850279,0.2178467147413339
2000-02-02,0.2104044569857463,0.21271676300578032,0.2076936137184991,0.20679831973347496,24957800.0,0.21982263107484876,0.21859126210077987
