,Open,High,Low,Close,Volume,SMA_20,SMA_50
2004-10-28,0.03443665804871411,0.036635504242528594,0.03532736367907581,0.037712728346159394,29663900.0,0.021873293363591492,0.01228088227451844
2004-10-29,0.03860048986256634,0.03852382725716157,0.03705469419340574,0.03679968695723808,42282600.0,0.022889247838471988,0.012921272779052976
2004-11-01,0.03677371070893999,0.037749478970585455,0.03728615648232596,0.03864979714005231,24425300.0,0.02395612252557954,0.013543331967998989
2004-11-02,0.03855286433528371,0.03828608874812505,0.03800127131525855,0.03825162871480843,22669900.0,0.024944779567101207,0.014149435466394054
2004-11-03,0.038369165872907875,0.03908421088560481,0.03710651410883564,0.037153233058963245,27749600.0,0.025900014751113032,0.014764970550759243
2004-11-04,0.03498775343584161,0.035280394741020404,0.034550064947627336,0.03476079002107546,28790300.0,0.026702314314896544,0.015323065149141031
2004-11-05,0.032861613825010204,0.03252942056502633,0.029437166625210738,0.029491923359443107,39626500.0,0.027255612291054342,0.015758761872452058
2004-11-08,0.029071982582664312,0.03019958317646837,0.029730812812646824,0.030590319015288296,22361200.0,0.02790812593845864,0.016229632029155377
2004-11-09,0.030174173356919305,0.030118072830512987,0.028304037807810302,0.029268811741849553,22106200.0,0.02845582444110694,0.01670255869708526
2004-11-10,0.029007347938495028,0.02920787396734458,0.028670231876848248,0.0289804828821902,21266700.0,0.028927580084282575,0.017166975663387974
2004-11-11,0.028548101782555447,0.03302187890517341,0.029098609844402067,0.034184132301756744,29941000.0,0.02964536259478203,0.017753932333121922
2004-11-12,0.03396040277588787,0.035076618876131956,0.03249454163557472,0.033834018686456094,33458700.0,0.03030837525501665,0.018324720569764245
2004-11-15,0.032334331201524014,0.03457397174274044,0.0329609208744438,0.03481914229029224,23779100.0,0.030933241501967784,0.0189264983031655
2004-11-16,0.03027282623486188,0.031568277735635794,0.03022482933974519,0.030588602772076028,41792900.0,0.03136378851978443,0.019429740783142177
2004-11-17,0.028446047081235545,0.030899213645918716,0.029592626371500428,0.03057315658316571,36229500.0,0.03192391085428193,0.01992755832833153
2004-11-18,0.028915498707307117,0.029853164206158002,0.028462952215128647,0.028870643316605677,33225900.0,0.032241680975946235,0.020390131525948357
2004-11-19,0.028459654374744865,0.028345222805983467,0.028735870436392783,0.029509085791565692,17521000.0,0.03218866096115313,0.02084447867865892
2004-11-22,0.02830317049938767,0.02818220211407271,0.02693599204046099,0.028033116629023726,24711600.0,0.03179844765095963,0.021252944356763
2004-11-23,0.028070145598040545,0.028633905281242114,0.028728961114335462,0.02886377834375665,24801700.0,0.031548571145598045,0.021650276508571535
2004-11-24,0.030425908286841746,0.0308007219778893,0.03080521239256004,0.03134889851510637,30531400.0,0.03135241458921825,0.022095333903672444
2004-11-26,0.030752483331065453,0.031758468542865015,0.031775972141613464,0.03293813972965736,12947200.0,0.031109012475102026,0.02255925447071358
2004-11-29,0.03226799564566608,0.0327501777519888,0.03253254290688997,0.03350793247612706,21311800.0,0.03094120325336411,0.023009985000232595
2004-11-30,0.03241937678595727,0.03276715907406285,0.03347912002874278,0.033827153713607054,15384600.0,0.030695351369587478,0.023454049596810342
2004-12-01,0.03278337188733161,0.032597345853322475,0.03323729375673659,0.033133791455854794,15712400.0,0.03043445090075406,0.023894568484376762
2004-12-02,0.032147230915770854,0.03226111567625652,0.03289182765387061,0.032941572216081884,12509200.0,0.03021974608837405,0.024327286812118272
2004-12-03,0.03218124914954416,0.03210828377759019,0.03256363485614791,0.0332848208585335,11726600.0,0.030144503163090097,0.02474979349790719
2004-12-06,0.031885290515716425,0.031986018258657115,0.03201779841361966,0.031874068938057346,12495400.0,0.030265941744827444,0.025150174959465463
2004-12-07,0.030820519798612056,0.030457699271993738,0.030128098830942713,0.03020588053574248,13728000.0,0.03024634358754419,0.025527225655729242
2004-12-08,0.028973329704721728,0.02960184063946225,0.029499350523726608,0.029708170004187625,15068500.0,0.0302687414815822,0.025833007600865494
2004-12-09,0.028864471356647162,0.029540707879995715,0.029409529336981453,0.030892377820645717,15292600.0,0.030366207317356994,0.026133329154124318
2004-12-10,0.029946251190638182,0.03000939236923915,0.030383743747063534,0.030281395237081836,8625700.0,0.030167251024222453,0.026431523281976347
2004-12-13,0.029469995917811947,0.029432027418721876,0.029748086117790118,0.029869496866139888,9627500.0,0.029965145027238814,0.026700075282493733
